-0.34557,-1.2407,0.87278,-1.2029,-1.5708,-1.9164
-0.34557,-1.2407,0.87287,-1.2029,-1.5708,-1.9164
-0.34557,-1.241,0.87401,-1.2038,-1.5708,-1.9164
-0.34557,-1.2421,0.8782,-1.2069,-1.5708,-1.9164
-0.34557,-1.2445,0.88764,-1.2139,-1.5708,-1.9164
-0.34557,-1.2486,0.90393,-1.2261,-1.5708,-1.9164
-0.34557,-1.2544,0.92769,-1.2441,-1.5708,-1.9164
-0.34557,-1.2615,0.95855,-1.2678,-1.5708,-1.9164
-0.34557,-1.2694,0.99527,-1.2966,-1.5708,-1.9164
-0.34557,-1.2775,1.0361,-1.3294,-1.5708,-1.9164
-0.34557,-1.2849,1.0784,-1.3642,-1.5708,-1.9164
-0.34557,-1.2909,1.1175,-1.3973,-1.5708,-1.9164
-0.34557,-1.2952,1.1498,-1.4254,-1.5708,-1.9164
-0.34557,-1.298,1.1738,-1.4466,-1.5708,-1.9164
-0.34557,-1.2997,1.1908,-1.4619,-1.5708,-1.9164
-0.34557,-1.3007,1.2024,-1.4725,-1.5708,-1.9164
-0.34557,-1.3013,1.2099,-1.4794,-1.5708,-1.9164
-0.34557,-1.3017,1.2142,-1.4833,-1.5708,-1.9164
-0.34557,-1.3018,1.216,-1.485,-1.5708,-1.9164
-0.34557,-1.3018,1.2165,-1.4855,-1.5708,-1.9164
-0.34557,-1.3018,1.2165,-1.4855,-1.5708,-1.9164
